cohend,cohend_ci_high,cohend_ci_low,es,es_ci_high,es_ci_low,pval,sampleSize,pval_runAvg,es_runAvg,cohend_runAvg
-0.3705068899845271,-1.3863098417612458,-1.3863098417612458,-0.1082685399148201,0.03519236708506285,-0.2547265226036979,0.17160345967406151,28.0,0.5299325639278774,-0.015887055440718972,-0.05760817415742095
0.09063513486310748,0.34512831126840116,0.34512831126840116,0.021515378312578326,0.1409927412808914,-0.09479120751194392,0.7313509191963357,29.0,0.5461495439901924,-0.00782469247553537,-0.025973050779411536
0.3434008493368077,1.3299857705549385,1.3299857705549385,0.07265961625024553,0.17858142435039923,-0.029801729408564015,0.1887412081438793,30.0,0.5499464875610145,-0.009283736708837767,-0.03732244534994418
0.16459727894383266,0.6480201352223285,0.6480201352223285,0.0326360170489467,0.1321412423933982,-0.06826916401650635,0.5194449326532893,31.0,0.5167389457726329,-0.0032176145628764127,-0.006631611087657641
0.23351637617683796,0.9340655047073518,0.9340655047073518,0.04492383876423289,0.13188008792750788,-0.04689240072208767,0.3540659222470912,32.0,0.44285490113032233,0.0029044421101392034,0.025055887980276845
0.5328466184612374,2.1644331960797487,2.1644331960797487,0.12047048892108819,0.23045679380037254,0.019051186459395353,0.03449834210006664,33.0,0.3323043295449175,0.01712309509841585,0.08804096731884523
0.2756788632076626,1.136653071755395,1.136653071755395,0.06850898318567211,0.18262195689474325,-0.04350980536514043,0.2598025773465739,34.0,0.3512669698330478,0.03657282029491547,0.17922606194303212
-0.07023843740298287,-0.2938284645064583,-0.2938284645064583,-0.015819143509244238,0.08806659139065975,-0.11132725319114323,0.769837410670676,35.0,0.37866809650399685,0.029578329882337426,0.14999122420024696
0.1712234873648031,0.7264397340843685,0.7264397340843685,0.03732451292554728,0.13197890996640194,-0.06612173225148807,0.4700717013224174,36.0,0.4159766267100413,0.04777746148738335,0.21770752136891325
-0.2726640360954471,-1.1727723635588436,-1.1727723635588436,-0.06550059040147738,0.03249761469033685,-0.18372064932740562,0.2449064053591158,37.0,0.3551710624803889,0.036900465398126386,0.17229512499909394
-0.06343866202575538,-0.276522716883699,-0.276522716883699,-0.014869965756207193,0.09689172652118766,-0.1173001802246535,0.7829808783156221,38.0,0.42945102125185675,0.025959267647319796,0.12144018607877355
0.14674542777751645,0.6480102631790047,0.6480102631790047,0.03190650878233603,0.12403619399210114,-0.06181619435171984,0.518962441149502,39.0,0.42939070981388333,0.025868079113993463,0.11920870468298402
0.48465922871846445,2.1674619626742095,2.1674619626742095,0.09997938411007223,0.19149091475037583,0.0031284234096035646,0.03325629017559121,40.0,0.3892895058049458,0.03275002228222338,0.15060156125068733
0.25359263002148275,1.1481894665188577,1.1481894665188577,0.050832992202431815,0.142251687210289,-0.03438930966431164,0.2547154655568503,41.0,0.4168166462370438,0.024045335192391333,0.115694812695718
0.0881731741894953,0.40406024498788873,0.40406024498788873,0.020406588513825985,0.10951466419098027,-0.07155272297872178,0.6872203355342774,42.0,0.4702438660105067,0.018032535858410567,0.09225660156844709
0.1704588266691484,0.7903850638597555,0.7903850638597555,0.03515886329942186,0.12489663282547872,-0.05280654021764003,0.4315287524006589,43.0,0.4279552837267546,0.02440478670949383,0.1223437595774635
0.14968092078848028,0.7020657498111703,0.7020657498111703,0.03472651902235946,0.12766974458574384,-0.06038621911805164,0.48453550311937865,44.0,0.4297632589513748,0.02408003747159535,0.11965093875542315
0.3193446269036521,1.5147845693283377,1.5147845693283377,0.07411953530568083,0.17527859318265893,-0.016292721898707563,0.1334260527028397,45.0,0.41582821486934024,0.04153255318499013,0.19365202163031056
0.16725812715518465,0.8021417987410817,0.8021417987410817,0.037797266136028296,0.12821575109057937,-0.06170418696125202,0.424614921114727,46.0,0.37103247021922836,0.04811595717151956,0.22248912027792808
-0.10094638642932975,-0.48935576417242693,-0.48935576417242693,-0.02132997376216278,0.0642118901020155,-0.10817264755230002,0.625762284400275,47.0,0.38438245062557497,0.04146139685345721,0.1915276435020723
0.570002099917028,2.7924285942232645,2.7924285942232645,0.13522388061474536,0.2309967160813031,0.04180325033157675,0.006471446619104734,48.0,0.38103434518101414,0.045866958916541356,0.20219550240189277
-0.2267773186444895,-1.122490458829747,-1.122490458829747,-0.046105573163796904,0.03389123766930055,-0.11801402886648535,0.2645038854134318,49.0,0.3822578976630868,0.03374963824576276,0.14214925881864623
0.0424146609395769,0.21207330469788452,0.21207330469788452,0.00885668303258269,0.0929939636846332,-0.07085712404733543,0.8324955483289558,50.0,0.40041729926242164,0.03230590006060735,0.13642944466240642
0.2316552565882365,1.2037160227536916,1.2037160227536916,0.051512227556707646,0.14043087939554783,-0.026147939715508495,0.23142015119832707,54.0,0.3754037241121302,0.034350070592768074,0.1440789984022924
0.09126166602544783,0.49145911212070426,0.49145911212070426,0.01868387702377855,0.09351404922039244,-0.05520176795404724,0.6241901160800165,58.0,0.3928605507322099,0.03234474034294546,0.13677659155691335
0.36676320617056846,2.0420511089137707,2.0420511089137707,0.07704037436879646,0.14957293934768257,0.001063794290932174,0.04341125875029341,62.0,0.38160870148814163,0.032709845225834915,0.14270391396527787
0.1883642093933248,1.0820700012255613,1.0820700012255613,0.039272997976451895,0.10829174009311188,-0.03458711907210055,0.2812294247764321,66.0,0.36368551444585473,0.032894311705887865,0.1453421742450454
0.15462300968463633,0.9147620615972931,0.9147620615972931,0.03291081235988169,0.10500147497145748,-0.036153481634698004,0.36191362151798,70.0,0.33070443158556784,0.03967440997114342,0.17728834875929117
-8.381260605576192e-05,-0.0005098121796826342,-0.0005098121796826342,-1.8650313834245313e-05,0.0748851024858399,-0.0642523052929675,0.9995939597807288,74.0,0.4548447457307708,0.022769093605070973,0.10602760969390569
-0.09104599863769473,-0.5685820792545869,-0.5685820792545869,-0.01852500972223392,0.04028225091537019,-0.08447462956320609,0.570469168268114,78.0,0.4930904060876061,0.026216664035266346,0.12299402469475504
0.13381802221971584,0.8568534214803899,0.8568534214803899,0.030115680589415272,0.10290212309002306,-0.037432079663558604,0.3927987630625658,82.0,0.4381283079293074,0.02887403872987042,0.13441944485477242
-0.061082619874537725,-0.4005455247305887,-0.4005455247305887,-0.013145191814730894,0.046923531605112645,-0.08079800172874024,0.6892671134286333,86.0,0.49535917820809566,0.0207918613084406,0.09782721029692563
-0.032879996423547955,-0.2205657213090096,-0.2205657213090096,-0.007836876929018355,0.07057747306298495,-0.07358806673838816,0.8256892391494475,90.0,0.5205465685917746,0.017476767064340988,0.08230950249080116
0.0855111666765055,0.5862350232114454,0.5862350232114454,0.020039278446455033,0.08308152446261335,-0.052531674408199835,0.5584283441824149,94.0,0.5849237042707899,0.01035163007404831,0.047152997554043286
0.04385641958362248,0.30699493708535736,0.30699493708535736,0.008927667982364162,0.0689529033822398,-0.04586448606485366,0.7591814181892753,98.0,0.6446677034473952,0.006558463824787343,0.029089523827830494
0.22511665748034418,1.6076544974686735,1.6076544974686735,0.0484963981782362,0.10443602619712539,-0.011081516892695653,0.10954320561831586,102.0,0.6131214014599372,0.008506662052081657,0.037901229802293976
0.20247065161065414,1.4740085930797937,1.4740085930797937,0.044000917851490795,0.10303251874921515,-0.012353666537110786,0.14203056189265376,106.0,0.5059259767239278,0.014009108072747287,0.06322053782938271
0.13434454047467276,0.9963257778178302,0.9963257778178302,0.030824400270899888,0.09076029810619202,-0.02908733552780296,0.3202696934695359,110.0,0.4746510423741055,0.020177784321889013,0.09139435521842863
0.009125499608288222,0.06889601118170416,0.06889601118170416,0.0020592568715462334,0.05999711946341013,-0.05824038939457715,0.9451336043124621,114.0,0.5436928975303424,0.016670731357155383,0.07580778989200018
0.0735248464060199,0.5647550613342923,0.5647550613342923,0.017188738443186413,0.07719999007981804,-0.03816651547775213,0.5727897029349399,118.0,0.5291332212186307,0.020462472639395046,0.09263372317706989
0.09162392151120616,0.7156057032881946,0.7156057032881946,0.0189688822509837,0.06700929310049769,-0.03414649035549616,0.47493189140362313,122.0,0.4852885527504027,0.023813192536895303,0.10819671291891415
0.18169892332728194,1.4421904938365422,1.4421904938365422,0.03866283504076806,0.09538439280730865,-0.011730033819427554,0.15059048000576966,126.0,0.434308819728322,0.02614113711118443,0.12022018250026122
0.15849007824337524,1.2777878613460953,1.2777878613460953,0.03828546544519773,0.09744942981506916,-0.021690898409482462,0.20247715898820412,130.0,0.36472078732818813,0.029810861794038628,0.13454938983273032
-0.06880404339853387,-0.5631853673482216,-0.5631853673482216,-0.01638527761881714,0.03934463193128451,-0.07305346182531675,0.5737831050152077,134.0,0.42275077475279965,0.02170065231940696,0.09780930222287056
0.24744000275680034,2.055391031540152,2.055391031540152,0.05594632642463476,0.10977906235009738,0.0003398077877085903,0.04078926997379443,138.0,0.41009561326294225,0.023193828391049956,0.10343047111613883
0.08228277027513052,0.6933269460901135,0.6933269460901135,0.01981421698901642,0.07640953504568959,-0.034917389634342155,0.4886758496186848,142.0,0.4311463827815859,0.021817555480814523,0.09692274984119606
0.06385675406984456,0.5455923459365724,0.5455923459365724,0.013983561344854178,0.06334024614478956,-0.0371162138931711,0.5857773026703428,146.0,0.38622684507632105,0.023308093539978016,0.1037641566488906
0.1339098361378767,1.159693199120127,1.159693199120127,0.029699364109834148,0.07957810552845623,-0.023158201513197196,0.2471348660463004,150.0,0.3455199904652411,0.024871921748308982,0.1113122803653727
0.33401386588103843,2.930959778001281,2.930959778001281,0.07644924784251833,0.13040885843575206,0.02791708897763967,0.003647728077820752,154.0,0.2866094700495158,0.03205696744725081,0.14161102341160173
0.1491745389689947,1.3258923044698456,1.3258923044698456,0.03230627867751157,0.07948373435306122,-0.01779301088953711,0.18584867709384068,158.0,0.2910167446855247,0.03126239790184375,0.13754547536681583
-0.020819595489494226,-0.18737635940544803,-0.18737635940544803,-0.004592138100189158,0.04123894200254846,-0.050529861380684826,0.8514858407995807,162.0,0.3721428299119468,0.02590269745867039,0.11513176615020713
-0.040141265556769876,-0.36570433363774474,-0.36570433363774474,-0.00933304552708325,0.039827929433815745,-0.054799315079545496,0.7148213805535348,166.0,0.3897726143542377,0.026784226470137125,0.11871461338042763
2.3383900106941682e-05,0.00021558890662084473,0.00021558890662084473,4.985065858942317e-06,0.043560962017889615,-0.0458007167023628,0.9998281171423078,170.0,0.5096524702503018,0.019791558800290147,0.08778753602334095
0.08145182119239679,0.7597320108258975,0.7597320108258975,0.01881693832412229,0.06864082856840692,-0.03006573740545332,0.44793411497249913,174.0,0.5045597534195286,0.01966689896717838,0.08768366738799924
0.09176988640672214,0.8657553768519943,0.8657553768519943,0.0206246851417336,0.0679310576010263,-0.027145439826838202,0.3872126026967797,178.0,0.4797391659228332,0.02049703944178831,0.09117280893010893
0.15918121677257746,1.5184920280861025,1.5184920280861025,0.0376596988228014,0.08476786256983482,-0.010564629260905678,0.12976350030477132,182.0,0.4650677452051421,0.021492081280909216,0.09433173150944653
-0.04557522204387526,-0.4395115247458406,-0.4395115247458406,-0.009819823808028483,0.03460745113366842,-0.05108742251045201,0.6605477895563663,186.0,0.5471802528899603,0.010708447324590864,0.04688309551883231
-0.04883789707183516,-0.47601293899212516,-0.47601293899212516,-0.01040527031498989,0.03102442989909826,-0.055428255523641556,0.634340994758934,190.0,0.603241792598097,0.005369503700528182,0.022131541013728575
0.09309611476373339,0.9168903962077011,0.9168903962077011,0.02123655220546994,0.06354075196018705,-0.02324156540300437,0.3597726222254535,194.0,0.5417776402763311,0.008598089988735569,0.03637100479538203
-0.011550853887212711,-0.11492954505630813,-0.11492954505630813,-0.0025919458992997857,0.041473431512355385,-0.045972512653425335,0.9085596768044222,198.0,0.565994927307692,0.009440727442208502,0.039944806254076676
0.03995275169929318,0.40743972107284643,0.40743972107284643,0.008660823867389478,0.049602434310175025,-0.03316037113588288,0.6838981065426527,208.0,0.5265036759827351,0.010522707292399819,0.04493597722897496
0.34239779735068093,3.5583022884663102,3.5583022884663102,0.07282127778508052,0.11435428681565663,0.032804277984007424,0.0004154551928764441,216.0,0.47056384351028224,0.017273249725019597,0.07755422424876048
0.1579293584475482,1.6713672286727614,1.6713672286727614,0.036423006936206426,0.07841454599290115,-0.0051801553544506,0.0953830394526647,224.0,0.43408514810476784,0.0192480399493287,0.08582415825386373
-0.06542590334742858,-0.7046585443631118,-0.7046585443631118,-0.013813564368723275,0.02748170230365443,-0.05186568730654589,0.48137793754580416,232.0,0.47803695275989694,0.012813882050388116,0.057748268238862976
0.14323204533483558,1.5690284437498407,1.5690284437498407,0.03229615576224132,0.07206005780421193,-0.008022060217640237,0.11732778202250507,240.0,0.41013445181816427,0.01807837949667184,0.08134917666120184
0.10987208941158988,1.2234838077910477,1.2234838077910477,0.024413985027187057,0.06229537026577453,-0.014728368775658363,0.2217441273432946,248.0,0.3585598433912094,0.02243078641444396,0.10118792497162997
0.1221066133280224,1.3814786289914929,1.3814786289914929,0.027221873178994882,0.0653009712798257,-0.014055637658525022,0.1677395115834172,256.0,0.33455570456095485,0.023178951536134577,0.1048142372921661
0.16788686573180958,1.9288732354545974,1.9288732354545974,0.03683446526232098,0.07411351632055319,-0.00042551821322867056,0.054321010526159896,264.0,0.22777587127617205,0.028107252931337173,0.12724395224454388
0.007154123125682623,0.08343069559131136,0.08343069559131136,0.0015621390443529282,0.03878522311018934,-0.035901057756907995,0.9335404165218124,272.0,0.258981160023567,0.027219917328457605,0.12314412367284257
0.11215199415850553,1.3270002905508818,1.3270002905508818,0.025130631574307838,0.061043998495713014,-0.01084580505024002,0.18505132503986213,280.0,0.28206064375444023,0.02125858655211102,0.09436339827382065
0.19480092419992528,2.337611090399103,2.337611090399103,0.043243259464450234,0.07694612767340259,0.00777162391547892,0.019755439353814384,288.0,0.2726071937420839,0.022111118118141496,0.09897234399286779
0.07387183724818472,0.8986896873150927,0.8986896873150927,0.016777385761567398,0.05203781440505756,-0.017186387965627437,0.36918792711287773,296.0,0.2585834424379681,0.02593498688442783,0.11638456156731945
0.17132222176822096,2.112202205775555,2.112202205775555,0.03713572633739437,0.07517266293579355,0.00287210823108236,0.03507986936204355,304.0,0.24830245335541043,0.02653993320632196,0.11989583362149263
0.13380600475629567,1.671236463753506,1.671236463753506,0.029910520155182863,0.06761376347315878,-0.0041605808227555,0.09519025058334916,312.0,0.23248321876041725,0.027227000097321437,0.12288757303958087
-0.030020033466029432,-0.379726724748528,-0.379726724748528,-0.006456185307653739,0.025543965031331106,-0.04016045611732627,0.7042762833926153,320.0,0.299550315236567,0.02301724278649036,0.10387174219032438
-0.00620556502432886,-0.07947000762849138,-0.07947000762849138,-0.0013559694963563573,0.031214722903714076,-0.035117373642936656,0.9366831420265562,328.0,0.40984558167411655,0.018243438441655692,0.08211018834580708
0.15545028663914573,2.014865998402959,2.014865998402959,0.034464881470106457,0.06858142603837275,0.0030791699957212204,0.04432036959925455,336.0,0.29869307580879684,0.022356281244874883,0.10064720878498996
0.0840066171789517,1.1017364555710962,1.1017364555710962,0.019085399375389223,0.05541263484285974,-0.012719743867373012,0.2709662346782137,344.0,0.3094324395135908,0.021600627220010056,0.09712903666254574
0.07754464235556753,1.0287459327828745,1.0287459327828745,0.017022728452721347,0.0493913065692278,-0.016233051301917434,0.30396645247341214,352.0,0.3449588161535405,0.018323060843543945,0.08247200143200104
0.047300724570176575,0.6346058131434561,0.6346058131434561,0.010266758892122196,0.04096758972109804,-0.020213963749360186,0.5258900925351664,360.0,0.3645465868313266,0.017509232484863295,0.07915061234725002
0.281350648305847,3.816425875552957,3.816425875552957,0.06071683812665346,0.09089545529472659,0.030597371835934195,0.00014694464042256132,368.0,0.360179971241124,0.02045687145852068,0.09290416566445327
0.06471060915800955,0.8872671707377242,0.8872671707377242,0.014250567447902762,0.04378746029813552,-0.017777835521031404,0.3752226065132783,376.0,0.3951840157323651,0.01849937737011067,0.0842672412146675
-0.01993633260668786,-0.27624592793100355,-0.27624592793100355,-0.004443851669435617,0.02771930020956631,-0.035380248923708835,0.7824342647487945,384.0,0.4049537634018875,0.018750919074887934,0.0855277038220852
0.07957049984210572,1.11398699778948,1.11398699778948,0.017786197019502403,0.04941712299944956,-0.01279196129356941,0.2656314424129541,392.0,0.32107230095018724,0.02114368988937028,0.09624971193038953
0.04837719982132615,0.6841569209695271,0.6841569209695271,0.010916825335617386,0.04239921609165537,-0.021039697131145785,0.4940763501429507,400.0,0.37729179851814926,0.018200182872559145,0.08286557607816208
0.05283377459942298,0.7656341326434923,0.7656341326434923,0.011940421593037542,0.04135585267266123,-0.017027860118404126,0.4441146403897489,420.0,0.3989353492320911,0.017307060649765185,0.07896897075572099
0.020338369199938266,0.30166676578115037,0.30166676578115037,0.004363241827368691,0.03536230971110965,-0.02586404651952251,0.7629776619011872,440.0,0.456311750410563,0.015724624821596103,0.07181818661126732
0.20917672386890418,3.1723220857853307,3.1723220857853307,0.04499566629511065,0.07386266982573197,0.019298609419240165,0.0015640202165234302,460.0,0.39077099137073257,0.02006573824696966,0.09205268652360828
0.17893620204325544,2.7720677221885355,2.7720677221885355,0.03879265714764507,0.067878172316652,0.01166731616619604,0.005679023294195333,480.0,0.3914625012024541,0.01732521562459361,0.07925088074078433
0.08312870980730683,1.3143803097113322,1.3143803097113322,0.01860982230922309,0.04505260969941266,-0.007934301939691801,0.18902189730120816,500.0,0.3681874125509454,0.017870122482258652,0.08155314332194649
0.08241980428838071,1.3289794114744946,1.3289794114744946,0.01784329113998323,0.044311446452869274,-0.008271727053191458,0.1841535082323364,520.0,0.29340231798638816,0.020656015333436008,0.09434766043383006
0.07290737454678892,1.1979904094326284,1.1979904094326284,0.016572839335610823,0.0444728767576163,-0.00947178853008429,0.2311843584929589,540.0,0.2890964324963887,0.02050434562294956,0.09351476977191546
0.14030216625394717,2.3477042828163146,2.3477042828163146,0.03120919507881148,0.0561405510484389,0.0037100457704425382,0.019067040165089148,560.0,0.22972026874915602,0.023040891840848822,0.10500539057599309
0.10908847964542626,1.8577098679534618,1.8577098679534618,0.023209653329314572,0.0458332532766339,-0.0020460548480832896,0.06346605785426668,580.0,0.18213919593222075,0.02444954580788345,0.1120372287067435
0.13258238251237997,2.2963942269997353,2.2963942269997353,0.02911246835200465,0.05303824632820153,0.0053661853390671865,0.02182793258045942,600.0,0.08949547976712977,0.027543199123462946,0.12606773037079871
0.020472534597209175,0.36045616734703995,0.36045616734703995,0.0045490548441848855,0.03038050044025703,-0.021045658633197017,0.7185681374834686,620.0,0.17912099442549792,0.022487372692097225,0.10247970671183684
0.08700211229532086,1.5563410982272616,1.5563410982272616,0.01997257074490627,0.04487137603286423,-0.004877231676239213,0.1198760083679799,640.0,0.193395617559721,0.020134861891754875,0.09098794549334502
0.06855060837328347,1.245283642289821,1.245283642289821,0.015103224442769903,0.03931698887873786,-0.008049061241292566,0.2132493597746798,660.0,0.19642405036890498,0.019696537158448227,0.0891656828140921
0.08028948989262782,1.4804650430369002,1.4804650430369002,0.017745301086528498,0.04106852514302739,-0.006628302321165569,0.1389841304764654,680.0,0.1907778781494211,0.019684288401766385,0.08889939351462299
0.05090721081531928,0.9523867069359884,0.9523867069359884,0.010886384888556033,0.03249774148482193,-0.011488491038039117,0.34106656035396143,700.0,0.20451315338204643,0.018973481595884537,0.08614937304818929
0.010803157885491974,0.20497550904337883,0.20497550904337883,0.0023691607788689506,0.026351548495955335,-0.019147877774190247,0.8376205409523724,720.0,0.3068323409804568,0.01536847730839172,0.06996199700213239
0.14500774628295898,2.789279691670111,2.789279691670111,0.03130867995485609,0.05325677737566825,0.010915663051307367,0.005351298377384616,740.0,0.29956799604584655,0.01638085563658441,0.07445190533182398
0.046630487167460384,0.9089955372389796,0.9089955372389796,0.010283473731597603,0.032185801946573334,-0.011152956726984964,0.3634982154302582,760.0,0.34227678140207135,0.014027231309033529,0.06370791841370904
-0.008880472146626586,-0.1753752729529854,-0.1753752729529854,-0.0019012784522401405,0.020587452034532272,-0.023473777050565026,0.8608077601739563,780.0,0.36005673423838236,0.0132209396469804,0.060038792570729575
0.11082203255935023,2.2164406511870047,2.2164406511870047,0.02518648973124915,0.04765827768722103,0.0028146186812994523,0.02680212982783336,800.0,0.34842249942086406,0.01387267952027326,0.06301628260373325
0.09854790681586477,1.9954430271228567,1.9954430271228567,0.021901249266391032,0.04353166402122316,0.000783092968449195,0.04616114103746955,820.0,0.3275364720787128,0.014722432623225902,0.06676594490905591
0.07647723902635316,1.5673170060391295,1.5673170060391295,0.016361483142710187,0.03739612290520977,-0.0027546805620239367,0.11723092378581418,840.0,0.3248173212423814,0.014549455380248613,0.06628941355077157
-0.018180895122743422,-0.37700706546377094,-0.37700706546377094,-0.003986079719517921,0.01831282931780648,-0.02428937880657328,0.7062153355219744,860.0,0.370460918138383,0.012690397304239369,0.05765340030851373
0.02951517662196683,0.6191155679284723,0.6191155679284723,0.006618509687202345,0.02753802117088605,-0.013656987207963656,0.5359208431642017,880.0,0.33274845591486163,0.013221565917781043,0.05999240265057309
0.07518440509932281,1.5949020805562282,1.5949020805562282,0.01649118364285662,0.03660562473721635,-0.004544268104386406,0.1109111625910575,900.0,0.34594343894157076,0.01136937887878111,0.05126448500261857
0.0036835624478848807,0.07900361296444056,0.07900361296444056,0.0008305868578570852,0.02206602392892537,-0.02199960748462021,0.9370384557861473,920.0,0.4176359689860569,0.010187768019563545,0.04589611941267163
0.034266178174053245,0.7428730405178954,0.7428730405178954,0.007503491990648703,0.027782605384904735,-0.01134841904456757,0.457652429848579,940.0,0.3672415526953847,0.01136336432492465,0.05128945070275661
0.05684280729003923,1.2453635113869435,1.2453635113869435,0.012273992213028995,0.03182543375548735,-0.0080609576204968,0.2131519260722211,960.0,0.3905352772259332,0.009749302135147131,0.04454204754409273
0.13426191829446282,2.972014253837524,2.972014253837524,0.02988685816414438,0.049446576575852164,0.009399389415178039,0.002994873734711121,980.0,0.3851394938130884,0.0107475032473663,0.049006298978917485
0.047629030093213835,1.0650174899080929,1.0650174899080929,0.010490860039150451,0.030814958159338046,-0.008178846021066444,0.2869981865193002,1000.0,0.4063604016547741,0.010013675359421333,0.04540027286227507
0.025583548166337854,0.5999873875579644,0.5999873875579644,0.005766899003046111,0.025054831797313104,-0.013292721979673239,0.5485771637140308,1100.0,0.38665563017878113,0.011232797699741837,0.050870828273410225
0.07051805812338378,1.7273326005421654,1.7273326005421654,0.015194839419790163,0.034261361941439084,-0.0016326082028635946,0.08423874011654571,1200.0,0.33019536729782417,0.012304838916315314,0.055996188461087344
0.13501219743724388,3.4421491465277416,3.4421491465277416,0.029197495936946816,0.0459285414165605,0.012626346644824649,0.0005863698611392285,1300.0,0.31640476820658436,0.013893127953076588,0.06347466250332748
0.09391048224323822,2.484637815177555,2.484637815177555,0.020777298890698126,0.03707051372270298,0.0046788792979866045,0.013027743698144864,1400.0,0.20090342919558407,0.016386466957181718,0.07475302747774663
0.09324597384112245,2.55364616346597,2.55364616346597,0.020489259498381818,0.03640934674629959,0.00568925824390365,0.0107098611219386,1500.0,0.14503560810475402,0.018009687895648357,0.08212550193613029
0.03532386898716844,0.9991098919428795,0.9991098919428795,0.007734233128770307,0.022996633834858615,-0.007477632610574991,0.31781762057144575,1600.0,0.1581188199171571,0.01744221801011602,0.07943563464827144
0.07372232610482755,2.1493566854667367,2.1493566854667367,0.0162717768197001,0.031695913194939085,0.0020817018055531156,0.03167684988545439,1700.0,0.161704066936,0.015740332842060487,0.07186818562456704
0.0738417091791173,2.215251275373519,2.215251275373519,0.016503656278475387,0.030944090777430044,0.0020655564891827183,0.026806154562015794,1800.0,0.12918006294133944,0.016491932371976104,0.07514477051030496
0.0620304621793764,1.9119072483459267,1.9119072483459267,0.013796351118724404,0.028158914988166195,0.00038576191134803706,0.05596429319120179,1900.0,0.06760345412598583,0.01749561388643589,0.07970063476193477
0.10722425266654138,3.3907285883565357,3.3907285883565357,0.023930692739178472,0.036155323794817285,0.010327865076178333,0.0007038767006135147,2000.0,0.05716159619899431,0.01858759555135943,0.08428890907982947
0.0747106295501736,2.420901087647415,2.420901087647415,0.016647565211933113,0.029754786221753093,0.0028313801975770603,0.015524620226185103,2100.0,0.05902887749462504,0.017018854210732716,0.07675121309394568
